status,paid_only,is_favor,frequency,progress,stat_question_id,stat_question__article__live,stat_question__article__slug,stat_question__article__has_video_solution,stat_question__title,stat_question__title_slug,stat_question__hide,stat_total_acs,stat_total_submitted,stat_frontend_question_id,stat_is_new_question,difficulty_level
,False,False,0,0,222,True,count-complete-tree-nodes,False,Count Complete Tree Nodes,count-complete-tree-nodes,False,314108,614294,222,False,2
,False,False,0,0,221,True,maximal-square,False,Maximal Square,maximal-square,False,380329,938344,221,False,2
,False,False,0,0,220,True,contains-duplicate-iii,False,Contains Duplicate III,contains-duplicate-iii,False,177340,826530,220,False,2
,False,False,0,0,219,True,contains-duplicate-ii,False,Contains Duplicate II,contains-duplicate-ii,False,358715,905196,219,False,1
,False,False,0,0,218,True,skyline-problem,False,The Skyline Problem,the-skyline-problem,False,179411,480608,218,False,3
,False,False,0,0,217,True,contains-duplicate,False,Contains Duplicate,contains-duplicate,False,883858,1527835,217,False,1
,False,False,0,0,216,True,combination-sum-iii,False,Combination Sum III,combination-sum-iii,False,240885,390309,216,False,2
,False,False,0,0,215,True,kth-largest-element-in-an-array,False,Kth Largest Element in an Array,kth-largest-element-in-an-array,False,971583,1613057,215,False,2
,False,False,0,0,214,True,shortest-palindrome,False,Shortest Palindrome,shortest-palindrome,False,120346,387163,214,False,3
,False,False,0,0,213,True,house-robber-ii,False,House Robber II,house-robber-ii,False,260451,683790,213,False,2
,False,False,0,0,212,True,word-search-ii,False,Word Search II,word-search-ii,False,325923,860081,212,False,3
,False,False,0,0,211,True,add-and-search-word,False,Design Add and Search Words Data Structure,design-add-and-search-words-data-structure,False,304792,731921,211,False,2
,False,False,0,0,210,True,course-schedule-ii,False,Course Schedule II,course-schedule-ii,False,439330,998480,210,False,2
,False,False,0,0,209,True,minimum-size-subarray-sum,False,Minimum Size Subarray Sum,minimum-size-subarray-sum,False,386146,948464,209,False,2
,False,False,0,0,208,True,implement-trie-prefix-tree,False,Implement Trie (Prefix Tree),implement-trie-prefix-tree,False,442686,819586,208,False,2
,False,False,0,0,207,True,course-schedule,False,Course Schedule,course-schedule,False,640168,1437806,207,False,2
,False,False,0,0,206,True,reverse-linked-list,False,Reverse Linked List,reverse-linked-list,False,1522288,2272131,206,False,1
,False,False,0,0,205,True,isomorphic-strings,False,Isomorphic Strings,isomorphic-strings,False,411989,995146,205,False,1
,False,False,0,0,204,True,count-primes,False,Count Primes,count-primes,False,517631,1578247,204,False,1
,False,False,0,0,203,True,remove-linked-list-elements,False,Remove Linked List Elements,remove-linked-list-elements,False,505073,1252450,203,False,1
,False,False,0,0,202,True,happy-number,False,Happy Number,happy-number,False,661022,1275403,202,False,1
,False,False,0,0,201,True,bitwise-and-of-numbers-range,False,Bitwise AND of Numbers Range,bitwise-and-of-numbers-range,False,176552,442333,201,False,2
,False,False,0,0,200,True,number-of-islands,False,Number of Islands,number-of-islands,False,1139391,2242260,200,False,2
,False,False,0,0,199,True,binary-tree-right-side-view,False,Binary Tree Right Side View,binary-tree-right-side-view,False,489275,852512,199,False,2
,False,False,0,0,198,True,house-robber,False,House Robber,house-robber,False,768585,1749445,198,False,2
,False,False,0,0,191,True,number-1-bits,False,Number of 1 Bits,number-of-1-bits,False,525751,944344,191,False,1
,False,False,0,0,190,True,reverse-bits,False,Reverse Bits,reverse-bits,False,362608,822062,190,False,1
,False,False,0,0,189,True,rotate-array,False,Rotate Array,rotate-array,False,736302,1997975,189,False,2
,False,False,0,0,188,True,best-time-to-buy-and-sell-stock-iv,False,Best Time to Buy and Sell Stock IV,best-time-to-buy-and-sell-stock-iv,False,195106,627652,188,False,3
,False,False,0,0,187,True,repeated-dna-sequences,False,Repeated DNA Sequences,repeated-dna-sequences,False,218283,515858,187,False,2
,True,False,0,0,186,True,reverse-words-in-a-string-ii,False,Reverse Words in a String II,reverse-words-in-a-string-ii,False,114012,236548,186,False,2
,False,False,0,0,179,True,largest-number,False,Largest Number,largest-number,False,263876,838270,179,False,2
,False,False,0,0,174,True,dungeon-game,False,Dungeon Game,dungeon-game,False,133017,391927,174,False,3
,False,False,0,0,173,True,binary-search-tree-iterator,False,Binary Search Tree Iterator,binary-search-tree-iterator,False,429819,693330,173,False,2
,False,False,0,0,172,True,factorial-trailing-zeroes,False,Factorial Trailing Zeroes,factorial-trailing-zeroes,False,276687,700962,172,False,1
,False,False,0,0,171,True,excel-sheet-column-number,False,Excel Sheet Column Number,excel-sheet-column-number,False,395306,682763,171,False,1
,True,False,0,0,170,True,two-sum-iii-data-structure-design,False,Two Sum III - Data structure design,two-sum-iii-data-structure-design,False,105311,297108,170,False,1
,False,False,0,0,169,True,majority-element,False,Majority Element,majority-element,False,904451,1486127,169,False,1
,False,False,0,0,168,,,,Excel Sheet Column Title,excel-sheet-column-title,False,267885,824274,168,False,1
,False,False,0,0,167,True,two-sum-ii-input-array-is-sorted,False,Two Sum II - Input array is sorted,two-sum-ii-input-array-is-sorted,False,618674,1096727,167,False,1
,False,False,0,0,166,True,fraction-to-recurring-decimal,False,Fraction to Recurring Decimal,fraction-to-recurring-decimal,False,158800,697947,166,False,2
,False,False,0,0,165,True,compare-version-numbers,False,Compare Version Numbers,compare-version-numbers,False,251703,803327,165,False,2
,False,False,0,0,164,True,maximum-gap,False,Maximum Gap,maximum-gap,False,122418,305953,164,False,3
,True,False,0,0,163,True,missing-ranges,True,Missing Ranges,missing-ranges,False,130145,454793,163,False,1
,False,False,0,0,162,True,find-peak-element,False,Find Peak Element,find-peak-element,False,562250,1261174,162,False,2
,True,False,0,0,161,True,one-edit-distance,False,One Edit Distance,one-edit-distance,False,146656,438615,161,False,2
,False,False,0,0,160,True,intersection-of-two-linked-lists,True,Intersection of Two Linked Lists,intersection-of-two-linked-lists,False,724032,1566623,160,False,1
,True,False,0,0,159,True,longest-substring-with-at-most-two-distinct-characters,True,Longest Substring with At Most Two Distinct Characters,longest-substring-with-at-most-two-distinct-characters,False,154112,300884,159,False,2
,True,False,0,0,158,,,,Read N Characters Given Read4 II - Call multiple times,read-n-characters-given-read4-ii-call-multiple-times,False,143313,370801,158,False,3
,True,False,0,0,157,True,read-n-characters-given-read4,False,Read N Characters Given Read4,read-n-characters-given-read4,False,146331,378780,157,False,1
,True,False,0,0,156,,,,Binary Tree Upside Down,binary-tree-upside-down,False,71084,123897,156,False,2
,False,False,0,0,155,True,min-stack,False,Min Stack,min-stack,False,768630,1612912,155,False,1
,False,False,0,0,154,True,find-minimum-in-rotated-sorted-array-ii,False,Find Minimum in Rotated Sorted Array II,find-minimum-in-rotated-sorted-array-ii,False,259756,614241,154,False,3
,False,False,0,0,153,True,find-minimum-in-rotated-sorted-array,False,Find Minimum in Rotated Sorted Array,find-minimum-in-rotated-sorted-array,False,640457,1368415,153,False,2
,False,False,0,0,152,True,maximum-product-subarray,False,Maximum Product Subarray,maximum-product-subarray,False,517994,1557200,152,False,2
,False,False,0,0,151,True,reverse-words-in-a-string,False,Reverse Words in a String,reverse-words-in-a-string,False,558926,2214608,151,False,2
,False,False,0,0,150,True,evaluate-reverse-polish-notation,False,Evaluate Reverse Polish Notation,evaluate-reverse-polish-notation,False,317909,795417,150,False,2
,False,False,0,0,149,True,max-points-on-a-line,False,Max Points on a Line,max-points-on-a-line,False,193031,1039611,149,False,3
,False,False,0,0,148,True,sort-list,False,Sort List,sort-list,False,377539,786716,148,False,2
,False,False,0,0,147,True,insertion-sort-list,True,Insertion Sort List,insertion-sort-list,False,239194,525677,147,False,2
,False,False,0,0,146,True,lru-cache,False,LRU Cache,lru-cache,False,819429,2186611,146,False,2
,False,False,0,0,145,False,binary-tree-postorder-traversal,False,Binary Tree Postorder Traversal,binary-tree-postorder-traversal,False,528743,885682,145,False,1
,False,False,0,0,144,True,binary-tree-preorder-traversal,False,Binary Tree Preorder Traversal,binary-tree-preorder-traversal,False,691104,1169206,144,False,1
,False,False,0,0,143,True,reorder-list,False,Reorder List,reorder-list,False,348634,816849,143,False,2
,False,False,0,0,142,True,linked-list-cycle-ii,False,Linked List Cycle II,linked-list-cycle-ii,False,488479,1190560,142,False,2
,False,False,0,0,141,True,linked-list-cycle,True,Linked List Cycle,linked-list-cycle,False,999604,2287079,141,False,1
,False,False,0,0,140,True,word-break-ii,False,Word Break II,word-break-ii,False,349764,934861,140,False,3
,False,False,0,0,139,True,word-break,True,Word Break,word-break,False,819272,1920894,139,False,2
,False,False,0,0,138,True,copy-list-with-random-pointer,False,Copy List with Random Pointer,copy-list-with-random-pointer,False,604031,1399641,138,False,2
,False,False,0,0,137,True,single-number-ii,False,Single Number II,single-number-ii,False,300489,547554,137,False,2
,False,False,0,0,136,True,single-number,False,Single Number,single-number,False,1241403,1845193,136,False,1
,False,False,0,0,135,True,candy,False,Candy,candy,False,182459,516007,135,False,3
,False,False,0,0,134,True,gas-station,False,Gas Station,gas-station,False,304009,716175,134,False,2
,False,False,0,0,133,True,clone-graph,False,Clone Graph,clone-graph,False,506796,1216046,133,False,2
,False,False,0,0,132,True,palindrome-partitioning-ii,False,Palindrome Partitioning II,palindrome-partitioning-ii,False,163648,516837,132,False,3
,False,False,0,0,131,True,palindrome-partitioning,False,Palindrome Partitioning,palindrome-partitioning,False,337350,620317,131,False,2
,False,False,0,0,130,True,surrounded-regions,False,Surrounded Regions,surrounded-regions,False,318970,1035017,130,False,2
,False,False,0,0,129,True,sum-root-to-leaf-numbers,False,Sum Root to Leaf Numbers,sum-root-to-leaf-numbers,False,350929,666702,129,False,2
,False,False,0,0,128,True,longest-consecutive-sequence,False,Longest Consecutive Sequence,longest-consecutive-sequence,False,475643,1000828,128,False,2
,False,False,0,0,127,True,word-ladder,True,Word Ladder,word-ladder,False,614787,1859071,127,False,3
,False,False,0,0,126,True,word-ladder-ii,False,Word Ladder II,word-ladder-ii,False,250618,995362,126,False,3
,False,False,0,0,125,True,valid-palindrome,False,Valid Palindrome,valid-palindrome,False,929172,2363696,125,False,1
,False,False,0,0,124,True,binary-tree-maximum-path-sum,False,Binary Tree Maximum Path Sum,binary-tree-maximum-path-sum,False,550813,1518974,124,False,3
,False,False,0,0,123,True,best-time-to-buy-and-sell-stock-iii,False,Best Time to Buy and Sell Stock III,best-time-to-buy-and-sell-stock-iii,False,308418,752724,123,False,3
,False,False,0,0,122,True,best-time-to-buy-and-sell-stock-ii,False,Best Time to Buy and Sell Stock II,best-time-to-buy-and-sell-stock-ii,False,895851,1502569,122,False,1
,False,False,0,0,121,True,best-time-to-buy-and-sell-stock,False,Best Time to Buy and Sell Stock,best-time-to-buy-and-sell-stock,False,1443277,2758383,121,False,1
,False,False,0,0,120,True,triangle,False,Triangle,triangle,False,330147,693158,120,False,2
,False,False,0,0,119,True,pascals-triangle-ii,False,Pascal's Triangle II,pascals-triangle-ii,False,396792,738929,119,False,1
,False,False,0,0,118,True,pascals-triangle,False,Pascal's Triangle,pascals-triangle,False,547063,941470,118,False,1
,False,False,0,0,117,True,populating-next-right-pointers-in-each-node-ii,False,Populating Next Right Pointers in Each Node II,populating-next-right-pointers-in-each-node-ii,False,352442,811291,117,False,2
,False,False,0,0,116,True,populating-next-right-pointers-in-each-node,False,Populating Next Right Pointers in Each Node,populating-next-right-pointers-in-each-node,False,526766,1027344,116,False,2
,False,False,0,0,115,True,distinct-subsequences,False,Distinct Subsequences,distinct-subsequences,False,174130,429361,115,False,3
,False,False,0,0,114,True,flatten-binary-tree-to-linked-list,False,Flatten Binary Tree to Linked List,flatten-binary-tree-to-linked-list,False,484771,890207,114,False,2
,False,False,0,0,113,True,path-sum-ii,False,Path Sum II,path-sum-ii,False,442680,871687,113,False,2
,False,False,0,0,112,True,path-sum,False,Path Sum,path-sum,False,665395,1533367,112,False,1
,False,False,0,0,111,True,minimum-depth-of-binary-tree,False,Minimum Depth of Binary Tree,minimum-depth-of-binary-tree,False,598878,1471332,111,False,1
,False,False,0,0,110,True,balanced-binary-tree,False,Balanced Binary Tree,balanced-binary-tree,False,607822,1339204,110,False,1
,False,False,0,0,109,True,convert-sorted-list-to-binary-search-tree,False,Convert Sorted List to Binary Search Tree,convert-sorted-list-to-binary-search-tree,False,323764,611763,109,False,2
,False,False,0,0,108,True,convert-sorted-array-to-bst,False,Convert Sorted Array to Binary Search Tree,convert-sorted-array-to-binary-search-tree,False,591519,938520,108,False,1
,False,False,0,0,107,True,binary-tree-level-order-traversal-ii,False,Binary Tree Level Order Traversal II,binary-tree-level-order-traversal-ii,False,438084,775857,107,False,2
,False,False,0,0,106,True,construct-binary-tree-from-inorder-and-postorder-traversal,False,Construct Binary Tree from Inorder and Postorder Traversal,construct-binary-tree-from-inorder-and-postorder-traversal,False,316115,612825,106,False,2
,False,False,0,0,105,True,construct-binary-tree-from-preorder-and-inorder-traversal,False,Construct Binary Tree from Preorder and Inorder Traversal,construct-binary-tree-from-preorder-and-inorder-traversal,False,551492,1014612,105,False,2
,False,False,0,0,104,True,maximum-depth-of-binary-tree,False,Maximum Depth of Binary Tree,maximum-depth-of-binary-tree,False,1224232,1766088,104,False,1
,False,False,0,0,103,True,binary-tree-zigzag-level-order-traversal,False,Binary Tree Zigzag Level Order Traversal,binary-tree-zigzag-level-order-traversal,False,549994,1071578,103,False,2
,False,False,0,0,102,True,binary-tree-level-order-traversal,False,Binary Tree Level Order Traversal,binary-tree-level-order-traversal,False,919614,1578292,102,False,2
,False,False,0,0,101,True,symmetric-tree,False,Symmetric Tree,symmetric-tree,False,957305,1936735,101,False,1
,False,False,0,0,100,True,same-tree,False,Same Tree,same-tree,False,776905,1422687,100,False,1
,False,False,0,0,99,True,recover-binary-search-tree,False,Recover Binary Search Tree,recover-binary-search-tree,False,226962,516582,99,False,2
,False,False,0,0,98,True,validate-binary-search-tree,True,Validate Binary Search Tree,validate-binary-search-tree,False,1060439,3614741,98,False,2
,False,False,0,0,97,True,interleaving-strings,False,Interleaving String,interleaving-string,False,220654,653352,97,False,2
,False,False,0,0,96,True,unique-binary-search-trees,False,Unique Binary Search Trees,unique-binary-search-trees,False,382347,688694,96,False,2
,False,False,0,0,95,True,unique-binary-search-trees-ii,False,Unique Binary Search Trees II,unique-binary-search-trees-ii,False,241798,543608,95,False,2
